Customer_ID,First_Name,Last_Name,Gender,Age,Account_Type,Balance,Loan_Amount,Loan_Status,Credit_Score,Region,Marital_Status,Employment_Status,Number_of_Accounts,Date_Joined
CUST00706,David,Davis,Male,74,Salary,87753.36,0.0,Approved,623,West,Single,Employed,1,2016-12-07
CUST00707,Robert,Davis,Female,19,Savings,96676.1,26589.0,Pending,833,East,Divorced,Employed,1,2016-12-16
CUST00708,Jane,Garcia,Male,68,Salary,88286.42,26589.0,Approved,780,East,Married,Employed,3,2016-12-25
CUST00709,Michael,Williams,Non-Binary,64,Fixed Deposit,97814.34,26589.0,Pending,542,East,Divorced,Self-Employed,1,2017-01-02
CUST00710,Emily,Brown,Female,36,Savings,70512.2,0.0,Approved,766,North,Single,Retired,7,2017-01-11
CUST00711,Laura,Martinez,Male,37,Savings,9032.11,26589.0,Approved,691,North,Single,Employed,8,2017-01-20
CUST00712,John,Smith,Female,24,Current,4470.1,0.0,Rejected,744,Central,Divorced,Retired,7,2017-01-29
CUST00713,Sarah,Brown,Female,49,Savings,94235.42,26589.0,Pending,401,South,Married,Employed,3,2017-02-06
CUST00714,Sarah,Garcia,Female,25,Fixed Deposit,37818.08,26589.0,Pending,323,East,Single,Employed,7,2017-02-15
CUST00715,Michael,Smith,Female,58,Salary,61192.53,26589.0,Approved,493,Central,Single,Employed,1,2017-02-24
CUST00716,Sarah,Williams,Female,52,Salary,63213.64,0.0,Pending,677,South,Single,Employed,6,2017-03-05
CUST00717,Sarah,Jones,Female,35,Savings,41934.6,26589.0,Approved,571,North,Single,Unemployed,3,2017-03-14
CUST00718,John,Johnson,Female,64,Savings,32184.96,26589.0,Rejected,847,West,Married,Employed,5,2017-03-22
CUST00719,Robert,Johnson,Female,40,Current,72170.51,0.0,Rejected,573,South,Married,Employed,2,2017-03-31
CUST00720,John,Williams,Female,71,Current,47026.88,0.0,Approved,697,North,Married,Employed,4,2017-04-09
CUST00721,Robert,Garcia,Female,28,Salary,64803.97,0.0,Pending,488,South,Single,Self-Employed,3,2017-04-18
CUST00722,Sarah,Hernandez,Male,49,Fixed Deposit,85425.76,26589.0,Approved,778,South,Married,Retired,3,2017-04-26
CUST00723,Jane,Garcia,Female,68,Fixed Deposit,54849.05,0.0,Pending,613,South,Single,Employed,2,2017-05-05
CUST00724,Sarah,Martinez,Male,57,Current,52963.82,0.0,Pending,533,West,Married,Self-Employed,9,2017-05-14
CUST00725,Chris,Garcia,Male,50,Savings,96590.35,0.0,Rejected,518,Central,Divorced,Employed,8,2017-05-23
CUST00726,John,Hernandez,Female,62,Current,58572.51,0.0,Pending,765,East,Divorced,Retired,3,2017-05-31
CUST00727,John,Miller,Female,24,Fixed Deposit,74493.31,26589.0,Approved,546,Central,Single,Unemployed,1,2017-06-09
CUST00728,Emily,Hernandez,Female,53,Savings,85438.73,26589.0,Rejected,345,North,Married,Employed,9,2017-06-18
CUST00729,Jane,Williams,Female,47,Fixed Deposit,27993.23,0.0,Rejected,796,East,Married,Self-Employed,1,2017-06-27
CUST00730,Laura,Brown,Female,20,Current,59073.48,26589.0,Approved,555,South,Married,Employed,4,2017-07-06
CUST00731,Emily,Davis,Female,68,Savings,27103.57,0.0,Pending,535,North,Divorced,Employed,9,2017-07-14
CUST00732,Emily,Johnson,Male,49,Savings,45290.68,26589.0,Pending,725,East,Single,Employed,8,2017-07-23
CUST00733,Sarah,Brown,Female,72,Savings,78809.01,0.0,Approved,771,South,Married,Employed,1,2017-08-01
CUST00734,Sarah,Jones,Female,64,Savings,4321.33,0.0,Rejected,501,East,Single,Unemployed,5,2017-08-10
CUST00735,Laura,Martinez,Male,77,Fixed Deposit,82316.26,26589.0,Approved,641,East,Married,Employed,2,2017-08-18
CUST00736,Anna,Brown,Male,45,Fixed Deposit,54507.01,0.0,Approved,670,South,Divorced,Retired,3,2017-08-27
CUST00737,Sarah,Martinez,Non-Binary,26,Savings,29438.19,26589.0,Approved,377,West,Single,Employed,3,2017-09-05
CUST00738,Sarah,Johnson,Male,24,Current,82111.04,26589.0,Rejected,774,West,Married,Employed,5,2017-09-14
CUST00739,Chris,Hernandez,Male,77,Savings,54307.47,26589.0,Approved,434,East,Single,Unemployed,4,2017-09-23
CUST00740,Robert,Johnson,Male,34,Current,80858.43,26589.0,Rejected,476,East,Married,Employed,8,2017-10-01
CUST00741,Sarah,Johnson,Female,73,Savings,84073.66,0.0,Rejected,813,North,Married,Employed,4,2017-10-10
CUST00742,Sarah,Johnson,Female,74,Salary,65866.89,26589.0,Rejected,339,East,Single,Unemployed,6,2017-10-19
CUST00743,Michael,Johnson,Male,50,Salary,53247.1,26589.0,Pending,840,East,Married,Unemployed,1,2017-10-28
CUST00744,Laura,Martinez,Male,69,Savings,68671.32,26589.0,Approved,424,Central,Single,Employed,1,2017-11-05
CUST00745,Robert,Jones,Female,32,Current,7831.38,26589.0,Approved,799,Central,Single,Retired,2,2017-11-14
CUST00746,David,Miller,Female,75,Savings,56254.9,0.0,Approved,691,West,Married,Employed,2,2017-11-23
CUST00747,Jane,Garcia,Male,62,Savings,97547.53,0.0,Rejected,841,West,Married,Self-Employed,4,2017-12-02
CUST00748,Robert,Miller,Male,76,Fixed Deposit,43042.48,0.0,Rejected,821,Central,Married,Employed,9,2017-12-11
CUST00749,Laura,Miller,Male,34,Fixed Deposit,47802.93,0.0,Approved,803,Central,Married,Employed,6,2017-12-19
CUST00750,Robert,Miller,Female,42,Savings,30045.67,26589.0,Approved,826,North,Single,Employed,2,2017-12-28
CUST00751,David,Garcia,Non-Binary,76,Current,5142.33,0.0,Approved,763,North,Single,Employed,5,2018-01-06
CUST00752,Michael,Miller,Male,19,Fixed Deposit,48834.39,0.0,Pending,697,West,Married,Employed,3,2018-01-15
CUST00753,John,Hernandez,Male,43,Savings,38475.44,0.0,Approved,822,East,Married,Employed,8,2018-01-23
CUST00754,Michael,Miller,Male,65,Salary,52539.6,0.0,Approved,743,South,Single,Employed,6,2018-02-01
CUST00755,Jane,Smith,Female,54,Current,24020.58,0.0,Approved,376,Central,Single,Unemployed,7,2018-02-10
CUST00756,Robert,Johnson,Male,67,Salary,60941.99,0.0,Approved,768,South,Single,Unemployed,7,2018-02-19
CUST00757,John,Williams,Female,70,Current,63943.19,0.0,Approved,404,South,Married,Unemployed,2,2018-02-27
CUST00758,Michael,Williams,Female,59,Savings,1559.71,0.0,Pending,730,West,Single,Unemployed,2,2018-03-08
CUST00759,Laura,Johnson,Male,58,Current,6766.72,26589.0,Pending,725,East,Single,Employed,7,2018-03-17
CUST00760,Anna,Martinez,Male,18,Savings,47457.7,26589.0,Pending,782,East,Single,Self-Employed,3,2018-03-26
CUST00761,John,Miller,Female,77,Salary,1549.29,0.0,Approved,652,South,Divorced,Self-Employed,8,2018-04-04
CUST00762,Anna,Hernandez,Female,29,Savings,98985.86,26589.0,Approved,680,South,Single,Employed,5,2018-04-12
CUST00763,Michael,Miller,Male,31,Current,86046.12,26589.0,Approved,828,Central,Married,Employed,2,2018-04-21
CUST00764,Chris,Hernandez,Female,73,Savings,83115.1,0.0,Approved,464,Central,Single,Employed,3,2018-04-30
CUST00765,John,Martinez,Male,33,Current,90810.95,0.0,Approved,506,North,Married,Employed,2,2018-05-09
CUST00766,David,Garcia,Male,44,Savings,97450.47,26589.0,Approved,760,Central,Single,Unemployed,4,2018-05-17
CUST00767,Sarah,Davis,Female,58,Fixed Deposit,74714.36,0.0,Approved,759,East,Single,Employed,9,2018-05-26
CUST00768,Robert,Johnson,Female,44,Current,755.25,26589.0,Pending,326,West,Single,Employed,8,2018-06-04
CUST00769,Robert,Johnson,Female,50,Salary,37613.07,26589.0,Pending,348,Central,Married,Employed,8,2018-06-13
CUST00770,Michael,Miller,Female,42,Savings,51219.29,0.0,Approved,695,South,Married,Unemployed,9,2018-06-22
CUST00771,Laura,Hernandez,Female,69,Fixed Deposit,43701.28,0.0,Approved,484,North,Single,Employed,2,2018-06-30
CUST00772,David,Hernandez,Female,55,Savings,48123.33,0.0,Pending,432,Central,Single,Employed,6,2018-07-09
CUST00773,Jane,Garcia,Female,43,Salary,15210.42,0.0,Pending,773,West,Married,Self-Employed,6,2018-07-18
CUST00774,David,Jones,Female,51,Current,10657.04,0.0,Rejected,335,North,Married,Retired,8,2018-07-27
CUST00775,Robert,Garcia,Female,54,Savings,20516.9,26589.0,Approved,747,West,Single,Unemployed,5,2018-08-04
CUST00776,Laura,Garcia,Female,79,Fixed Deposit,17691.72,0.0,Approved,740,Central,Single,Self-Employed,3,2018-08-13
CUST00777,Laura,Hernandez,Female,68,Current,62665.68,0.0,Pending,561,West,Single,Unemployed,3,2018-08-22
CUST00778,David,Williams,Male,65,Fixed Deposit,52773.88,0.0,Approved,581,East,Divorced,Employed,6,2018-08-31
CUST00779,Jane,Williams,Female,70,Current,64263.3,0.0,Pending,619,South,Single,Employed,3,2018-09-08
CUST00780,Chris,Hernandez,Male,21,Current,10030.79,26589.0,Rejected,835,East,Single,Unemployed,7,2018-09-17
CUST00781,Laura,Williams,Male,63,Salary,82504.91,26589.0,Approved,620,West,Single,Employed,5,2018-09-26
CUST00782,John,Johnson,Male,64,Salary,807.3,0.0,Approved,810,West,Single,Self-Employed,1,2018-10-05
CUST00783,Michael,Hernandez,Female,41,Current,11129.38,26589.0,Pending,523,West,Single,Self-Employed,3,2018-10-14
CUST00784,Robert,Hernandez,Female,51,Fixed Deposit,22966.81,0.0,Approved,316,East,Single,Employed,1,2018-10-22
CUST00785,John,Williams,Female,54,Fixed Deposit,25678.57,26589.0,Pending,409,West,Single,Employed,6,2018-10-31
CUST00786,Emily,Brown,Female,23,Savings,82125.05,0.0,Approved,670,East,Single,Retired,4,2018-11-09
CUST00787,Jane,Williams,Female,41,Savings,34887.14,0.0,Approved,475,North,Married,Self-Employed,4,2018-11-18
CUST00788,Jane,Smith,Female,57,Savings,71686.0,0.0,Approved,701,East,Married,Employed,4,2018-11-26
CUST00789,Michael,Davis,Male,68,Savings,12136.27,0.0,Approved,438,East,Single,Employed,4,2018-12-05
CUST00790,John,Miller,Female,67,Fixed Deposit,24267.52,0.0,Approved,504,West,Single,Unemployed,1,2018-12-14
CUST00791,David,Johnson,Male,76,Salary,65517.79,0.0,Pending,712,South,Married,Employed,3,2018-12-23
CUST00792,David,Jones,Female,34,Current,5748.94,0.0,Approved,435,North,Single,Self-Employed,2,2019-01-01
CUST00793,John,Williams,Female,45,Savings,55769.68,26589.0,Approved,801,West,Single,Self-Employed,4,2019-01-09
CUST00794,Robert,Davis,Female,54,Savings,54297.22,0.0,Pending,507,North,Single,Employed,4,2019-01-18
CUST00795,John,Williams,Female,36,Current,64578.64,0.0,Pending,308,Central,Divorced,Unemployed,6,2019-01-27
CUST00796,David,Davis,Male,63,Current,45995.87,0.0,Pending,484,Central,Single,Unemployed,5,2019-02-05
CUST00797,Chris,Miller,Female,18,Savings,26588.29,0.0,Approved,598,East,Married,Employed,9,2019-02-13
CUST00798,Anna,Johnson,Female,37,Salary,4901.13,26589.0,Pending,701,South,Married,Self-Employed,3,2019-02-22
CUST00799,Jane,Jones,Male,35,Current,41563.83,26589.0,Pending,714,West,Single,Employed,9,2019-03-03
CUST00800,Michael,Miller,Female,55,Savings,74577.32,26589.0,Approved,313,North,Single,Self-Employed,1,2019-03-12
CUST00801,Robert,Jones,Male,29,Savings,44157.57,0.0,Pending,430,West,Single,Employed,1,2019-03-21
CUST00802,Michael,Williams,Male,58,Fixed Deposit,1840.5,26589.0,Approved,648,Central,Single,Retired,3,2019-03-29
CUST00803,Jane,Martinez,Female,32,Savings,72543.57,0.0,Pending,671,North,Single,Employed,6,2019-04-07
CUST00804,David,Davis,Female,41,Current,14425.17,0.0,Pending,618,South,Single,Employed,1,2019-04-16
CUST00805,Sarah,Martinez,Male,78,Savings,57224.87,26589.0,Pending,628,East,Single,Unemployed,7,2019-04-25
CUST00806,Laura,Miller,Female,18,Savings,81281.37,26589.0,Rejected,619,West,Single,Retired,5,2019-05-03
CUST00807,Anna,Jones,Male,76,Savings,72579.86,0.0,Approved,383,East,Married,Unemployed,5,2019-05-12
CUST00808,David,Martinez,Male,55,Savings,75507.62,0.0,Pending,459,East,Married,Employed,1,2019-05-21
CUST00809,Jane,Williams,Female,71,Fixed Deposit,75872.25,26589.0,Approved,606,East,Married,Unemployed,3,2019-05-30
CUST00810,Michael,Miller,Male,20,Fixed Deposit,63178.73,26589.0,Approved,327,East,Single,Self-Employed,9,2019-06-07
CUST00811,Robert,Brown,Female,64,Savings,80186.8,26589.0,Approved,641,North,Single,Employed,5,2019-06-16
CUST00812,Anna,Garcia,Male,44,Fixed Deposit,75379.37,0.0,Rejected,569,East,Single,Employed,1,2019-06-25
CUST00813,Michael,Hernandez,Non-Binary,34,Fixed Deposit,19795.43,26589.0,Rejected,518,South,Married,Unemployed,9,2019-07-04
CUST00814,Sarah,Davis,Female,43,Current,73458.09,0.0,Pending,326,South,Single,Unemployed,2,2019-07-13
CUST00815,Emily,Davis,Female,31,Savings,25217.02,0.0,Rejected,783,Central,Married,Employed,4,2019-07-21
CUST00816,Anna,Davis,Male,63,Current,12726.24,26589.0,Pending,397,Central,Married,Unemployed,6,2019-07-30
CUST00817,Sarah,Miller,Female,24,Fixed Deposit,69829.14,26589.0,Pending,428,North,Married,Self-Employed,5,2019-08-08
CUST00818,Jane,Williams,Female,74,Fixed Deposit,70791.49,0.0,Approved,836,East,Widowed,Self-Employed,2,2019-08-17
CUST00819,Sarah,Miller,Male,49,Salary,6176.34,0.0,Rejected,355,South,Single,Retired,7,2019-08-25
CUST00820,David,Jones,Male,47,Savings,48509.47,0.0,Rejected,316,South,Single,Unemployed,1,2019-09-03
CUST00821,Jane,Williams,Female,20,Fixed Deposit,82605.06,0.0,Approved,803,North,Single,Employed,1,2019-09-12
CUST00822,Emily,Johnson,Female,78,Savings,16593.61,0.0,Approved,566,South,Divorced,Employed,5,2019-09-21
CUST00823,Laura,Jones,Female,34,Savings,24892.13,0.0,Approved,595,East,Married,Retired,3,2019-09-30
CUST00824,Emily,Miller,Female,32,Savings,92154.93,0.0,Pending,321,South,Single,Self-Employed,1,2019-10-08
CUST00825,Emily,Johnson,Male,19,Salary,72784.35,26589.0,Approved,807,East,Divorced,Employed,8,2019-10-17
CUST00826,Anna,Davis,Female,62,Salary,78364.99,26589.0,Approved,583,South,Married,Employed,7,2019-10-26
CUST00827,Emily,Brown,Male,34,Fixed Deposit,101.3,26589.0,Pending,503,South,Single,Unemployed,5,2019-11-04
CUST00828,Sarah,Hernandez,Male,27,Savings,71250.57,0.0,Approved,735,Central,Single,Employed,9,2019-11-12
CUST00829,David,Brown,Male,61,Savings,11672.4,0.0,Approved,405,Central,Single,Unemployed,1,2019-11-21
CUST00830,Robert,Garcia,Female,65,Current,94807.0,0.0,Approved,641,Central,Single,Employed,8,2019-11-30
CUST00831,Jane,Davis,Female,23,Savings,78753.55,26589.0,Pending,540,West,Married,Employed,6,2019-12-09
CUST00832,John,Williams,Female,24,Current,60421.1,0.0,Approved,367,South,Married,Self-Employed,7,2019-12-18
CUST00833,Jane,Brown,Female,29,Current,8194.96,26589.0,Rejected,360,East,Divorced,Employed,9,2019-12-26
CUST00834,Emily,Davis,Female,18,Current,23689.14,26589.0,Approved,849,North,Married,Employed,3,2020-01-04
CUST00835,Chris,Miller,Non-Binary,30,Current,59910.13,0.0,Rejected,841,Central,Single,Unemployed,3,2020-01-13
CUST00836,Jane,Jones,Male,65,Savings,76838.66,26589.0,Pending,537,South,Divorced,Employed,7,2020-01-22
CUST00837,Chris,Miller,Male,24,Fixed Deposit,23515.76,26589.0,Approved,519,East,Single,Unemployed,1,2020-01-30
CUST00838,Sarah,Hernandez,Male,73,Current,70129.03,0.0,Pending,361,West,Single,Employed,5,2020-02-08
CUST00839,John,Miller,Male,20,Current,83630.33,26589.0,Rejected,376,South,Married,Self-Employed,5,2020-02-17
CUST00840,Sarah,Miller,Non-Binary,39,Salary,22625.05,26589.0,Approved,561,East,Married,Unemployed,6,2020-02-26
CUST00841,Robert,Williams,Female,19,Savings,31995.6,26589.0,Approved,775,West,Single,Employed,8,2020-03-05
CUST00842,Chris,Garcia,Female,78,Savings,20649.66,0.0,Approved,341,South,Married,Retired,9,2020-03-14
CUST00843,John,Davis,Female,73,Current,92466.21,26589.0,Pending,306,East,Married,Unemployed,3,2020-03-23
CUST00844,John,Miller,Female,29,Savings,62495.62,26589.0,Pending,800,North,Widowed,Retired,3,2020-04-01
CUST00845,Chris,Smith,Male,69,Salary,51349.33,0.0,Rejected,640,North,Single,Employed,1,2020-04-10
CUST00846,Emily,Garcia,Female,42,Savings,63227.51,0.0,Pending,663,East,Married,Employed,5,2020-04-18
CUST00847,John,Williams,Male,59,Current,90476.67,0.0,Rejected,378,West,Single,Employed,3,2020-04-27
CUST00848,Robert,Davis,Male,57,Savings,91382.7,0.0,Approved,329,West,Single,Employed,4,2020-05-06
CUST00849,John,Martinez,Female,78,Current,69638.37,26589.0,Approved,770,West,Single,Employed,9,2020-05-15
CUST00850,Chris,Davis,Female,74,Current,52916.35,0.0,Approved,723,East,Single,Self-Employed,8,2020-05-23
CUST00851,John,Davis,Female,42,Current,68035.62,26589.0,Approved,402,East,Single,Employed,5,2020-06-01
CUST00852,David,Miller,Female,56,Current,61259.28,0.0,Approved,846,West,Married,Retired,9,2020-06-10
CUST00853,John,Smith,Female,43,Savings,97239.75,0.0,Rejected,439,South,Single,Self-Employed,6,2020-06-19
CUST00854,Jane,Garcia,Male,20,Current,98586.4,0.0,Approved,787,East,Married,Retired,3,2020-06-28
CUST00855,Sarah,Johnson,Female,35,Fixed Deposit,15508.08,0.0,Approved,535,Central,Single,Employed,6,2020-07-06
CUST00856,Emily,Smith,Male,45,Fixed Deposit,17276.24,26589.0,Approved,710,South,Single,Employed,6,2020-07-15
CUST00857,Anna,Martinez,Female,74,Salary,87621.09,26589.0,Approved,499,North,Married,Employed,5,2020-07-24
CUST00858,Michael,Davis,Male,50,Fixed Deposit,61027.95,0.0,Approved,536,West,Single,Employed,1,2020-08-02
CUST00859,Michael,Garcia,Female,34,Salary,99792.0,26589.0,Approved,435,Central,Married,Employed,5,2020-08-10
CUST00860,Emily,Smith,Female,79,Savings,68087.05,0.0,Approved,540,North,Married,Unemployed,4,2020-08-19
CUST00861,Jane,Martinez,Male,70,Fixed Deposit,15309.84,26589.0,Rejected,310,Central,Married,Employed,1,2020-08-28
CUST00862,Emily,Johnson,Female,51,Current,71175.22,0.0,Pending,830,Central,Single,Self-Employed,3,2020-09-06
CUST00863,Emily,Hernandez,Male,43,Current,53822.97,0.0,Pending,683,East,Single,Employed,6,2020-09-14
CUST00864,Emily,Jones,Female,75,Savings,44937.24,0.0,Pending,647,East,Single,Self-Employed,3,2020-09-23
CUST00865,Chris,Martinez,Female,45,Fixed Deposit,79221.44,0.0,Approved,696,Central,Single,Self-Employed,1,2020-10-02
CUST00866,Robert,Garcia,Male,26,Current,68201.99,26589.0,Approved,494,East,Single,Unemployed,2,2020-10-11
CUST00867,Anna,Garcia,Male,38,Savings,99081.38,0.0,Pending,445,South,Single,Unemployed,2,2020-10-20
CUST00868,Jane,Williams,Male,70,Savings,7713.0,0.0,Approved,317,East,Married,Employed,8,2020-10-28
CUST00869,Anna,Jones,Female,35,Current,98280.27,0.0,Pending,587,East,Married,Employed,8,2020-11-06
CUST00870,Jane,Jones,Male,23,Savings,14354.47,0.0,Rejected,342,West,Married,Employed,3,2020-11-15
CUST00871,Anna,Miller,Male,49,Savings,72761.56,26589.0,Approved,838,East,Single,Employed,6,2020-11-24
CUST00872,Chris,Martinez,Female,30,Salary,77184.87,0.0,Approved,486,North,Married,Unemployed,1,2020-12-02
CUST00873,Anna,Martinez,Male,72,Current,15033.92,26589.0,Approved,312,North,Single,Employed,1,2020-12-11
CUST00874,Sarah,Hernandez,Female,55,Fixed Deposit,85964.03,0.0,Approved,330,West,Single,Employed,8,2020-12-20
CUST00875,Laura,Jones,Male,29,Savings,99867.3,0.0,Rejected,386,South,Married,Employed,9,2020-12-29
CUST00876,David,Johnson,Female,41,Fixed Deposit,18166.04,26589.0,Approved,749,East,Married,Unemployed,4,2021-01-07
CUST00877,Anna,Johnson,Male,71,Savings,71576.0,26589.0,Pending,830,West,Married,Unemployed,1,2021-01-15
CUST00878,Michael,Miller,Male,76,Savings,91254.16,0.0,Approved,395,South,Single,Self-Employed,8,2021-01-24
CUST00879,Chris,Smith,Male,60,Savings,94731.53,0.0,Rejected,550,Central,Single,Unemployed,1,2021-02-02
CUST00880,David,Miller,Female,24,Savings,73589.0,26589.0,Pending,807,Central,Married,Employed,6,2021-02-11
CUST00881,David,Garcia,Male,58,Fixed Deposit,88805.01,0.0,Approved,479,South,Single,Self-Employed,9,2021-02-19
CUST00882,John,Jones,Female,46,Fixed Deposit,70637.96,0.0,Pending,782,North,Married,Employed,3,2021-02-28
CUST00883,John,Smith,Male,41,Savings,6858.77,0.0,Approved,730,North,Married,Employed,6,2021-03-09
CUST00884,Emily,Miller,Male,65,Savings,22912.19,0.0,Approved,486,Central,Married,Employed,9,2021-03-18
CUST00885,Laura,Williams,Female,36,Salary,15921.73,0.0,Pending,548,North,Single,Employed,4,2021-03-27
CUST00886,Anna,Jones,Non-Binary,75,Savings,70372.07,26589.0,Approved,348,West,Married,Employed,4,2021-04-04
CUST00887,Emily,Brown,Male,66,Savings,17840.61,26589.0,Pending,415,West,Single,Self-Employed,7,2021-04-13
CUST00888,Chris,Hernandez,Female,40,Salary,60755.83,26589.0,Pending,538,Central,Married,Employed,8,2021-04-22
CUST00889,Emily,Hernandez,Female,48,Savings,41109.31,0.0,Approved,798,West,Married,Unemployed,2,2021-05-01
CUST00890,Michael,Smith,Female,42,Savings,74542.1,0.0,Pending,843,East,Married,Employed,7,2021-05-09
CUST00891,Emily,Davis,Male,39,Current,80083.12,0.0,Approved,664,South,Single,Retired,7,2021-05-18
CUST00892,Laura,Brown,Female,20,Fixed Deposit,66960.73,0.0,Approved,611,South,Single,Retired,9,2021-05-27
CUST00893,Chris,Garcia,Female,60,Salary,10768.53,26589.0,Rejected,640,East,Single,Unemployed,9,2021-06-05
CUST00894,Anna,Brown,Female,76,Savings,40510.03,0.0,Pending,675,South,Married,Employed,5,2021-06-13
CUST00895,Sarah,Davis,Female,77,Savings,65627.83,26589.0,Approved,414,North,Married,Self-Employed,9,2021-06-22
CUST00896,Robert,Smith,Male,76,Salary,8117.06,0.0,Approved,440,West,Single,Employed,2,2021-07-01
CUST00897,Sarah,Garcia,Female,40,Savings,76099.43,0.0,Pending,351,West,Married,Employed,2,2021-07-10
CUST00898,Laura,Garcia,Female,29,Current,28670.38,26589.0,Pending,480,South,Single,Employed,4,2021-07-19
CUST00899,Michael,Miller,Male,29,Current,26862.03,26589.0,Pending,641,North,Single,Employed,2,2021-07-27
CUST00900,Jane,Brown,Male,42,Fixed Deposit,33702.32,0.0,Approved,566,North,Single,Employed,9,2021-08-05
CUST00901,John,Martinez,Male,51,Savings,46322.89,0.0,Rejected,370,South,Married,Self-Employed,4,2021-08-14
CUST00902,David,Martinez,Female,77,Current,73671.52,26589.0,Approved,631,Central,Single,Unemployed,1,2021-08-23
CUST00903,Emily,Brown,Female,55,Current,416.63,26589.0,Approved,688,South,Single,Employed,3,2021-08-31
CUST00904,Chris,Smith,Male,79,Savings,83361.83,0.0,Rejected,730,North,Single,Self-Employed,5,2021-09-09
CUST00905,Robert,Miller,Female,70,Savings,18263.72,0.0,Approved,789,East,Married,Employed,4,2021-09-18
CUST00906,Anna,Hernandez,Male,53,Savings,1729.19,26589.0,Pending,501,Central,Divorced,Unemployed,6,2021-09-27
CUST00907,Michael,Jones,Female,76,Savings,50154.85,0.0,Pending,312,South,Single,Employed,2,2021-10-06
CUST00908,Jane,Davis,Male,34,Current,53629.04,0.0,Approved,541,South,Married,Employed,4,2021-10-14
CUST00909,Chris,Smith,Female,46,Savings,35374.58,26589.0,Rejected,485,East,Single,Employed,9,2021-10-23
CUST00910,Robert,Brown,Male,75,Savings,51336.42,0.0,Approved,402,North,Divorced,Self-Employed,2,2021-11-01
CUST00911,Anna,Martinez,Male,65,Fixed Deposit,27128.87,0.0,Pending,713,South,Married,Unemployed,5,2021-11-10
CUST00912,John,Smith,Male,40,Fixed Deposit,12967.14,26589.0,Approved,497,East,Divorced,Self-Employed,4,2021-11-18
CUST00913,John,Davis,Male,50,Current,24516.37,0.0,Approved,550,North,Married,Employed,9,2021-11-27
CUST00914,Anna,Williams,Female,29,Savings,53154.71,0.0,Pending,684,North,Married,Unemployed,3,2021-12-06
CUST00915,Michael,Miller,Male,28,Fixed Deposit,43452.29,0.0,Approved,669,East,Single,Employed,2,2021-12-15
CUST00916,Anna,Brown,Female,75,Fixed Deposit,8958.45,0.0,Approved,569,North,Married,Retired,5,2021-12-24
CUST00917,Robert,Jones,Non-Binary,64,Salary,3899.29,26589.0,Approved,582,West,Divorced,Unemployed,3,2022-01-01
CUST00918,John,Hernandez,Male,40,Savings,56277.53,26589.0,Approved,328,West,Single,Employed,2,2022-01-10
CUST00919,John,Miller,Male,50,Savings,67527.9,26589.0,Approved,594,Central,Single,Employed,2,2022-01-19
CUST00920,David,Smith,Female,30,Current,52758.6,0.0,Pending,529,West,Single,Self-Employed,9,2022-01-28
CUST00921,Jane,Brown,Non-Binary,64,Current,14760.26,26589.0,Rejected,600,North,Married,Employed,5,2022-02-05
CUST00922,Anna,Miller,Male,21,Savings,49776.32,0.0,Approved,489,West,Single,Retired,2,2022-02-14
CUST00923,Emily,Jones,Male,57,Fixed Deposit,4772.34,0.0,Approved,339,Central,Single,Employed,8,2022-02-23
CUST00924,Michael,Miller,Female,59,Salary,36746.53,26589.0,Rejected,837,Central,Divorced,Unemployed,2,2022-03-04
CUST00925,Laura,Smith,Female,62,Current,6304.75,26589.0,Pending,725,North,Single,Employed,2,2022-03-12
CUST00926,David,Jones,Female,25,Fixed Deposit,4791.99,0.0,Approved,431,Central,Married,Employed,2,2022-03-21
CUST00927,Anna,Hernandez,Male,22,Salary,84466.37,26589.0,Pending,470,North,Married,Self-Employed,8,2022-03-30
CUST00928,John,Johnson,Male,33,Salary,99515.57,26589.0,Approved,818,East,Married,Unemployed,3,2022-04-08
CUST00929,Jane,Miller,Female,46,Current,53761.93,0.0,Approved,570,North,Married,Employed,8,2022-04-17
CUST00930,Anna,Johnson,Female,49,Savings,87423.22,0.0,Approved,774,North,Single,Self-Employed,3,2022-04-25
CUST00931,John,Johnson,Female,33,Savings,80409.75,0.0,Approved,686,North,Single,Employed,3,2022-05-04
CUST00932,John,Williams,Female,49,Current,40328.3,26589.0,Approved,728,Central,Single,Self-Employed,2,2022-05-13
CUST00933,Sarah,Hernandez,Female,60,Savings,45914.54,0.0,Approved,801,South,Single,Unemployed,6,2022-05-22
CUST00934,John,Brown,Female,18,Fixed Deposit,23120.53,0.0,Approved,703,West,Single,Employed,6,2022-05-30
CUST00935,Chris,Hernandez,Female,51,Savings,94782.68,0.0,Pending,418,North,Single,Employed,8,2022-06-08
CUST00936,John,Brown,Female,77,Savings,26409.03,26589.0,Pending,374,North,Single,Unemployed,3,2022-06-17
CUST00937,Michael,Johnson,Male,22,Savings,43478.71,26589.0,Approved,618,West,Single,Self-Employed,9,2022-06-26
CUST00938,Robert,Martinez,Male,72,Current,51362.67,0.0,Pending,381,Central,Married,Self-Employed,6,2022-07-05
CUST00939,Sarah,Davis,Female,53,Fixed Deposit,59974.02,0.0,Pending,369,Central,Single,Employed,2,2022-07-13
CUST00940,Chris,Jones,Male,65,Current,53234.9,0.0,Rejected,426,North,Single,Employed,3,2022-07-22
CUST00941,John,Jones,Male,30,Fixed Deposit,26865.61,0.0,Pending,407,South,Married,Employed,1,2022-07-31
